                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   3626,                0.25797,                0.33094,                0.24265,                0.79557,                 0.9957,                0.94473,                0.99339,                0.99233,                 0.9957,                0.94473,                0.99339,                0.90633,                0.15271,                0.21827,                0.18807,                0.77369,             0.00040362,             0.00040362,             0.00040362
                   3627,                0.26748,                0.33616,                0.28067,                0.80612,                0.93551,                      1,                0.99296,                0.99192,                0.93551,                      1,                0.99296,                0.90661,                0.15209,                0.21942,                0.18907,                0.77354,             0.00040334,             0.00040334,             0.00040334
                   3628,                0.26625,                0.30439,                0.24714,                0.79672,                0.94781,                 0.9918,                0.99337,                0.99194,                0.94781,                 0.9918,                0.99337,                0.90771,                0.15209,                0.22014,                0.18883,                0.77355,             0.00040305,             0.00040305,             0.00040305
                   3629,                0.25267,                0.31726,                0.26838,                0.80189,                0.94823,                0.99784,                0.99353,                0.99168,                0.94823,                0.99784,                0.99353,                0.90906,                0.15187,                0.22039,                0.18843,                0.77336,             0.00040277,             0.00040277,             0.00040277
                   3630,                0.26105,                0.35482,                0.23522,                0.79831,                0.94717,                0.99275,                0.99307,                0.99163,                0.94717,                0.99275,                0.99307,                 0.9091,                0.15135,                0.22011,                0.18828,                0.77318,             0.00040249,             0.00040249,             0.00040249
                   3631,                0.28722,                0.35347,                0.25259,                0.80604,                0.94354,                0.99756,                0.99326,                0.99183,                0.94354,                0.99756,                0.99326,                0.91086,                0.15023,                0.21918,                0.18781,                0.77298,              0.0004022,              0.0004022,              0.0004022
                   3632,                0.29279,                0.34456,                0.25465,                0.81151,                0.94367,                0.99692,                0.99333,                0.99156,                0.94367,                0.99692,                0.99333,                0.90938,                0.14916,                0.21828,                0.18751,                0.77289,             0.00040192,             0.00040192,             0.00040192
                   3633,                0.27891,                0.33895,                0.26966,                0.80046,                0.99447,                0.95218,                0.99338,                0.99234,                0.99447,                0.95218,                0.99338,                0.90925,                0.14823,                0.21773,                0.18656,                0.77286,             0.00040164,             0.00040164,             0.00040164
                   3634,                 0.2683,                0.29661,                0.26114,                0.81193,                0.94321,                0.99888,                0.99331,                0.99229,                0.94321,                0.99888,                0.99331,                0.90723,                0.14752,                0.21755,                0.18526,                0.77294,             0.00040135,             0.00040135,             0.00040135
                   3635,                0.27836,                0.34604,                0.26172,                0.80455,                0.94334,                0.99792,                0.99322,                 0.9922,                0.94334,                0.99792,                0.99322,                0.90887,                0.14744,                0.21758,                0.18438,                0.77306,             0.00040107,             0.00040107,             0.00040107
                   3636,                0.28124,                0.31875,                0.23762,                0.80163,                0.98897,                0.95579,                0.99339,                0.99271,                0.98897,                0.95579,                0.99339,                0.90856,                0.14746,                0.21753,                0.18383,                0.77323,             0.00040079,             0.00040079,             0.00040079
                   3637,                0.26604,                0.34243,                 0.2619,                0.81758,                      1,                0.94901,                0.99349,                0.99282,                      1,                0.94901,                0.99349,                0.90852,                0.14736,                0.21714,                0.18394,                0.77323,             0.00040051,             0.00040051,             0.00040051
                   3638,                0.26149,                0.32677,                0.25049,                0.80342,                0.99449,                0.94527,                0.99318,                0.99253,                0.99449,                0.94527,                0.99318,                0.90865,                0.14695,                0.21649,                0.18398,                0.77317,             0.00040022,             0.00040022,             0.00040022
                   3639,                0.28876,                0.35564,                0.25642,                0.81837,                0.93809,                      1,                0.99295,                0.99231,                0.93809,                      1,                0.99295,                 0.9069,                0.14674,                 0.2158,                0.18392,                0.77327,             0.00039994,             0.00039994,             0.00039994
                   3640,                0.27163,                0.32374,                0.25191,                0.81949,                0.94474,                0.98925,                0.99318,                0.99296,                0.94474,                0.98925,                0.99318,                0.90641,                0.14644,                0.21513,                0.18403,                0.77313,             0.00039966,             0.00039966,             0.00039966
                   3641,                 0.2755,                0.32282,                0.25122,                 0.7986,                0.99552,                0.94445,                0.99333,                0.99311,                0.99552,                0.94445,                0.99333,                0.90618,                 0.1465,                 0.2147,                0.18396,                0.77323,             0.00039937,             0.00039937,             0.00039937
                   3642,                  0.277,                0.37642,                 0.2458,                0.80657,                 0.9383,                      1,                0.99327,                0.99301,                 0.9383,                      1,                0.99327,                0.90504,                0.14668,                0.21444,                0.18391,                0.77335,             0.00039909,             0.00039909,             0.00039909
                   3643,                0.26606,                0.35521,                0.27208,                0.80397,                0.99554,                0.94452,                0.99339,                0.99314,                0.99554,                0.94452,                0.99339,                0.90494,                0.14728,                0.21459,                0.18323,                 0.7733,             0.00039881,             0.00039881,             0.00039881
                   3644,                0.24637,                0.32292,                0.22553,                0.78712,                0.99545,                0.94451,                0.99344,                0.99319,                0.99545,                0.94451,                0.99344,                0.90863,                0.14761,                0.21484,                0.18342,                 0.7734,             0.00039853,             0.00039853,             0.00039853
                   3645,                0.26429,                0.30106,                0.24097,                0.80483,                0.99545,                0.94451,                0.99334,                0.99309,                0.99545,                0.94451,                0.99334,                0.91004,                0.14797,                0.21512,                0.18431,                0.77335,             0.00039824,             0.00039824,             0.00039824
                   3646,                0.25698,                0.32571,                0.24594,                0.80386,                0.99547,                0.94447,                0.99338,                0.99276,                0.99547,                0.94447,                0.99338,                0.90956,                0.14826,                0.21562,                0.18449,                0.77339,             0.00039796,             0.00039796,             0.00039796
                   3647,                0.28588,                0.33753,                0.26248,                0.81305,                0.94543,                0.98925,                0.99328,                0.99266,                0.94543,                0.98925,                0.99328,                0.90926,                0.14865,                0.21665,                0.18398,                0.77346,             0.00039768,             0.00039768,             0.00039768
                   3648,                0.27384,                0.30425,                0.26353,                0.79853,                0.93721,                      1,                0.99312,                0.99251,                0.93721,                      1,                0.99312,                0.90956,                0.14865,                0.21833,                0.18454,                0.77343,             0.00039739,             0.00039739,             0.00039739
                   3649,                0.26908,                0.33428,                0.22905,                0.80114,                0.93883,                      1,                0.99321,                0.99261,                0.93883,                      1,                0.99321,                0.90867,                0.14899,                0.22062,                0.18431,                0.77358,             0.00039711,             0.00039711,             0.00039711
                   3650,                0.26739,                0.32467,                0.25735,                0.81653,                0.93855,                      1,                0.99342,                0.99281,                0.93855,                      1,                0.99342,                0.90886,                0.14944,                0.22241,                0.18466,                0.77377,             0.00039683,             0.00039683,             0.00039683
                   3651,                0.26573,                0.31462,                0.24674,                 0.8111,                0.94362,                0.99943,                0.99347,                0.99287,                0.94362,                0.99943,                0.99347,                 0.9075,                0.14989,                0.22292,                0.18414,                0.77391,             0.00039654,             0.00039654,             0.00039654
                   3652,                 0.2623,                0.33346,                0.27367,                0.80097,                0.97426,                 0.9636,                0.99333,                0.99273,                0.97426,                 0.9636,                0.99333,                0.90599,                 0.1502,                0.22223,                0.18428,                0.77403,             0.00039626,             0.00039626,             0.00039626
                   3653,                0.25694,                0.33294,                0.24151,                0.79184,                0.94605,                0.99392,                0.99317,                 0.9926,                0.94605,                0.99392,                0.99317,                0.90679,                 0.1507,                0.22103,                0.18433,                0.77406,             0.00039598,             0.00039598,             0.00039598
                   3654,                0.26962,                0.31327,                0.25064,                0.80056,                0.97839,                 0.9696,                0.99353,                0.99273,                0.97839,                 0.9696,                0.99353,                 0.9082,                 0.1509,                0.22017,                0.18413,                0.77422,              0.0003957,              0.0003957,              0.0003957
                   3655,                0.25395,                0.33637,                 0.2545,                0.81192,                0.93748,                      1,                0.99312,                0.99233,                0.93748,                      1,                0.99312,                0.90996,                0.15062,                0.21936,                 0.1839,                0.77429,             0.00039541,             0.00039541,             0.00039541
                   3656,                0.25333,                0.33312,                 0.2656,                0.80919,                  0.995,                 0.9448,                0.99338,                0.99314,                  0.995,                 0.9448,                0.99338,                0.91283,                0.15005,                 0.2184,                0.18346,                0.77415,             0.00039513,             0.00039513,             0.00039513
                   3657,                 0.2648,                0.33825,                0.23398,                0.79948,                      1,                0.94964,                 0.9935,                0.99298,                      1,                0.94964,                 0.9935,                0.91405,                 0.1496,                 0.2172,                0.18338,                0.77414,             0.00039485,             0.00039485,             0.00039485
                   3658,                0.25409,                0.31268,                0.24674,                0.81475,                0.99492,                0.94491,                0.99333,                0.99247,                0.99492,                0.94491,                0.99333,                0.91364,                0.14923,                  0.216,                0.18306,                0.77408,             0.00039456,             0.00039456,             0.00039456
                   3659,                0.26872,                0.33074,                0.26077,                0.79909,                0.94395,                0.99827,                0.99312,                0.99224,                0.94395,                0.99827,                0.99312,                0.91236,                0.14862,                0.21537,                0.18259,                0.77409,             0.00039428,             0.00039428,             0.00039428
                   3660,                0.26712,                0.32885,                0.25185,                0.79553,                0.95324,                 0.9827,                0.99322,                0.99235,                0.95324,                 0.9827,                0.99322,                0.91115,                0.14823,                0.21523,                0.18243,                0.77387,               0.000394,               0.000394,               0.000394
                   3661,                0.24725,                0.29847,                0.22916,                0.81672,                0.95145,                0.98693,                0.99327,                0.99239,                0.95145,                0.98693,                0.99327,                0.91179,                 0.1481,                0.21523,                0.18266,                0.77384,             0.00039372,             0.00039372,             0.00039372
                   3662,                0.25709,                0.33424,                0.23568,                0.79762,                0.94874,                0.99583,                0.99338,                0.99281,                0.94874,                0.99583,                0.99338,                0.90999,                0.14829,                0.21512,                0.18321,                0.77394,             0.00039343,             0.00039343,             0.00039343
                   3663,                0.26275,                0.30688,                0.25359,                0.80039,                0.99528,                0.94463,                0.99328,                0.99288,                0.99528,                0.94463,                0.99328,                0.90983,                0.14864,                0.21476,                0.18308,                0.77401,             0.00039315,             0.00039315,             0.00039315
                   3664,                0.26274,                0.33609,                0.25914,                0.81495,                0.96794,                0.97354,                0.99348,                 0.9931,                0.96794,                0.97354,                0.99348,                0.90871,                0.14881,                0.21443,                0.18292,                0.77408,             0.00039287,             0.00039287,             0.00039287
                   3665,                0.25361,                0.29367,                 0.2436,                0.80216,                0.93916,                0.99462,                0.99291,                 0.9921,                0.93916,                0.99462,                0.99291,                0.90745,                0.14893,                 0.2144,                0.18234,                0.77412,             0.00039258,             0.00039258,             0.00039258
                   3666,                0.26377,                0.32359,                0.24898,                0.80266,                0.99566,                0.94438,                0.99338,                0.99257,                0.99566,                0.94438,                0.99338,                0.91064,                0.14922,                0.21473,                0.18265,                0.77423,              0.0003923,              0.0003923,              0.0003923
                   3667,                 0.2814,                0.32582,                0.26089,                0.80793,                0.95125,                0.98616,                0.99317,                0.99238,                0.95125,                0.98616,                0.99317,                0.91041,                0.14942,                0.21519,                 0.1832,                 0.7743,             0.00039202,             0.00039202,             0.00039202
                   3668,                0.27079,                0.38176,                 0.2645,                 0.8059,                0.94471,                0.99294,                0.99322,                0.99276,                0.94471,                0.99294,                0.99322,                0.91032,                0.14936,                0.21559,                0.18322,                0.77432,             0.00039173,             0.00039173,             0.00039173
                   3669,                0.27034,                0.36776,                 0.2655,                0.80541,                0.96368,                0.96899,                0.99312,                0.99266,                0.96368,                0.96899,                0.99312,                0.91029,                0.14871,                0.21601,                0.18272,                0.77427,             0.00039145,             0.00039145,             0.00039145
                   3670,                 0.2647,                0.33034,                0.25249,                0.80389,                0.93641,                      1,                0.99291,                0.99268,                0.93641,                      1,                0.99291,                 0.9098,                0.14769,                0.21654,                0.18333,                0.77416,             0.00039117,             0.00039117,             0.00039117
                   3671,                0.23716,                 0.2881,                0.24661,                0.79719,                      1,                0.94775,                0.99349,                0.99301,                      1,                0.94775,                0.99349,                 0.9099,                0.14662,                0.21734,                0.18404,                0.77383,             0.00039089,             0.00039089,             0.00039089
                   3672,                0.27185,                0.30191,                0.22182,                0.80543,                0.94856,                0.99597,                0.99333,                0.99287,                0.94856,                0.99597,                0.99333,                0.91109,                 0.1461,                0.21797,                 0.1837,                0.77376,              0.0003906,              0.0003906,              0.0003906
                   3673,                0.26013,                0.31707,                0.25812,                 0.8048,                0.94854,                0.99609,                0.99322,                0.99275,                0.94854,                0.99609,                0.99322,                 0.9108,                0.14572,                0.21805,                 0.1831,                0.77355,             0.00039032,             0.00039032,             0.00039032
                   3674,                0.26952,                0.33034,                0.26254,                0.79795,                0.93656,                      1,                0.99316,                0.99267,                0.93656,                      1,                0.99316,                  0.911,                0.14594,                 0.2176,                 0.1828,                0.77354,             0.00039004,             0.00039004,             0.00039004
                   3675,                0.26251,                0.30673,                0.24578,                 0.7946,                0.97889,                0.96509,                0.99349,                0.99257,                0.97889,                0.96509,                0.99349,                0.91145,                0.14668,                0.21672,                0.18285,                0.77358,             0.00038975,             0.00038975,             0.00038975
                   3676,                0.26609,                0.33203,                0.26347,                0.80896,                0.94849,                0.99636,                0.99332,                0.99241,                0.94849,                0.99636,                0.99332,                0.91023,                0.14774,                0.21592,                0.18355,                0.77368,             0.00038947,             0.00038947,             0.00038947
                   3677,                0.26553,                0.31452,                0.27565,                0.80316,                0.93653,                      1,                0.99322,                 0.9923,                0.93653,                      1,                0.99322,                0.91125,                 0.1486,                0.21522,                0.18386,                0.77367,             0.00038919,             0.00038919,             0.00038919
                   3678,                0.27271,                0.32561,                0.26673,                0.80722,                0.94407,                0.99337,                0.99312,                0.99262,                0.94407,                0.99337,                0.99312,                0.91212,                0.14934,                0.21458,                0.18341,                0.77373,             0.00038891,             0.00038891,             0.00038891
                   3679,                0.26276,                0.32533,                0.26023,                0.79843,                 0.9485,                0.99725,                0.99338,                0.99288,                 0.9485,                0.99725,                0.99338,                0.91127,                0.14961,                0.21401,                0.18275,                0.77364,             0.00038862,             0.00038862,             0.00038862
                   3680,                0.26353,                0.28587,                0.23482,                0.80506,                0.94408,                0.99344,                0.99327,                0.99278,                0.94408,                0.99344,                0.99327,                0.91318,                0.14918,                0.21384,                 0.1832,                0.77369,             0.00038834,             0.00038834,             0.00038834
                   3681,                0.27525,                 0.3282,                0.24954,                0.80656,                0.93702,                      1,                0.99291,                0.99241,                0.93702,                      1,                0.99291,                0.91192,                0.14825,                0.21418,                0.18325,                 0.7739,             0.00038806,             0.00038806,             0.00038806
                   3682,                0.25475,                 0.3018,                0.25555,                0.80353,                0.95838,                0.98831,                0.99333,                0.99244,                0.95838,                0.98831,                0.99333,                0.91122,                0.14721,                0.21505,                0.18286,                0.77388,             0.00038777,             0.00038777,             0.00038777
                   3683,                0.26573,                0.30794,                0.24269,                0.79533,                0.97759,                0.96412,                0.99317,                 0.9923,                0.97759,                0.96412,                0.99317,                 0.9098,                0.14652,                0.21633,                0.18235,                0.77389,             0.00038749,             0.00038749,             0.00038749
                   3684,                0.25562,                0.31116,                0.22701,                0.80593,                0.95435,                0.98257,                0.99323,                0.99235,                0.95435,                0.98257,                0.99323,                0.90962,                0.14604,                0.21753,                0.18164,                0.77389,             0.00038721,             0.00038721,             0.00038721
                   3685,                0.27127,                0.33914,                0.24685,                0.79296,                      1,                 0.9482,                0.99334,                0.99245,                      1,                 0.9482,                0.99334,                0.90939,                0.14594,                0.21816,                0.18184,                0.77389,             0.00038692,             0.00038692,             0.00038692
                   3686,                0.25806,                 0.3361,                0.25569,                0.79106,                0.97905,                0.95705,                0.99333,                0.99247,                0.97905,                0.95705,                0.99333,                0.90804,                0.14591,                0.21842,                0.18263,                0.77386,             0.00038664,             0.00038664,             0.00038664
                   3687,                0.23723,                0.28826,                0.25367,                0.79702,                 0.9383,                      1,                0.99316,                0.99229,                 0.9383,                      1,                0.99316,                0.91004,                0.14585,                0.21823,                0.18292,                0.77384,             0.00038636,             0.00038636,             0.00038636
                   3688,                 0.2395,                0.31536,                0.24231,                0.81572,                 0.9956,                0.94389,                0.99323,                0.99274,                 0.9956,                0.94389,                0.99323,                0.90859,                0.14526,                0.21776,                 0.1831,                0.77387,             0.00038608,             0.00038608,             0.00038608
                   3689,                 0.2723,                 0.3041,                0.25313,                0.81347,                0.99603,                 0.9443,                0.99318,                0.99291,                0.99603,                 0.9443,                0.99318,                0.90877,                0.14475,                0.21745,                0.18345,                0.77392,             0.00038579,             0.00038579,             0.00038579
                   3690,                0.26495,                0.32289,                0.24484,                0.80759,                0.93793,                      1,                 0.9929,                0.99264,                0.93793,                      1,                 0.9929,                0.90851,                0.14447,                0.21743,                0.18417,                0.77393,             0.00038551,             0.00038551,             0.00038551
                   3691,                0.26534,                0.31963,                0.24926,                0.80398,                0.96809,                0.97736,                0.99327,                0.99263,                0.96809,                0.97736,                0.99327,                0.91006,                 0.1446,                 0.2176,                0.18344,                0.77375,             0.00038523,             0.00038523,             0.00038523
                   3692,                0.25201,                0.34068,                0.22434,                0.78886,                0.99541,                0.94403,                0.99333,                0.99246,                0.99541,                0.94403,                0.99333,                0.90884,                0.14521,                0.21825,                0.18269,                 0.7738,             0.00038494,             0.00038494,             0.00038494
                   3693,                0.24614,                0.30774,                0.24243,                0.80507,                0.99583,                0.94462,                0.99338,                0.99291,                0.99583,                0.94462,                0.99338,                0.91037,                0.14576,                0.21934,                0.18262,                0.77364,             0.00038466,             0.00038466,             0.00038466
                   3694,                0.26328,                0.34268,                0.25887,                0.80114,                      1,                0.94925,                0.99349,                0.99273,                      1,                0.94925,                0.99349,                0.90965,                0.14646,                0.22061,                0.18296,                0.77361,             0.00038438,             0.00038438,             0.00038438
                   3695,                0.27193,                0.31902,                0.25361,                0.79054,                 0.9382,                      1,                0.99301,                0.99223,                 0.9382,                      1,                0.99301,                0.90918,                0.14726,                0.22163,                0.18368,                0.77364,              0.0003841,              0.0003841,              0.0003841
                   3696,                 0.2633,                0.32509,                0.24361,                0.82154,                      1,                0.94878,                0.99345,                0.99299,                      1,                0.94878,                0.99345,                0.91011,                 0.1481,                0.22219,                0.18434,                0.77366,             0.00038381,             0.00038381,             0.00038381
                   3697,                 0.2607,                0.32061,                0.26281,                0.81181,                0.93787,                      1,                0.99332,                0.99307,                0.93787,                      1,                0.99332,                   0.91,                 0.1488,                0.22228,                0.18475,                0.77359,             0.00038353,             0.00038353,             0.00038353
                   3698,                  0.257,                0.30824,                0.24249,                0.79542,                0.93784,                      1,                0.99321,                0.99243,                0.93784,                      1,                0.99321,                0.90996,                0.14996,                0.22251,                0.18483,                0.77359,             0.00038325,             0.00038325,             0.00038325
                   3699,                0.28033,                0.37454,                0.25916,                0.80593,                0.93772,                      1,                0.99328,                0.99251,                0.93772,                      1,                0.99328,                0.90955,                0.15154,                 0.2231,                0.18474,                0.77357,             0.00038296,             0.00038296,             0.00038296
                   3700,                 0.2716,                0.30538,                0.23139,                 0.8094,                0.99583,                 0.9445,                0.99344,                0.99264,                0.99583,                 0.9445,                0.99344,                0.91123,                0.15323,                0.22398,                0.18477,                0.77365,             0.00038268,             0.00038268,             0.00038268
                   3701,                0.28282,                0.34533,                0.27163,                0.82263,                0.93808,                      1,                0.99301,                0.99161,                0.93808,                      1,                0.99301,                0.90912,                 0.1542,                 0.2248,                0.18465,                0.77373,              0.0003824,              0.0003824,              0.0003824
                   3702,                0.26192,                0.32054,                0.23606,                0.79433,                0.93833,                      1,                0.99317,                0.99139,                0.93833,                      1,                0.99317,                0.90944,                0.15393,                0.22484,                0.18507,                0.77373,             0.00038211,             0.00038211,             0.00038211
                   3703,                0.26803,                0.33494,                0.25288,                0.79674,                0.93862,                      1,                0.99328,                 0.9915,                0.93862,                      1,                0.99328,                 0.9098,                0.15286,                0.22393,                0.18558,                0.77373,             0.00038183,             0.00038183,             0.00038183
                   3704,                0.27924,                 0.3271,                0.26092,                0.80911,                0.93726,                      1,                0.99286,                 0.9911,                0.93726,                      1,                0.99286,                0.90913,                0.15186,                0.22255,                0.18535,                0.77371,             0.00038155,             0.00038155,             0.00038155
                   3705,                0.26372,                0.33791,                0.25909,                0.80677,                0.99566,                0.94419,                0.99328,                0.99153,                0.99566,                0.94419,                0.99328,                0.91103,                0.15129,                0.22141,                0.18557,                0.77359,             0.00038127,             0.00038127,             0.00038127
                   3706,                0.25279,                 0.2976,                0.26155,                0.79859,                0.94838,                0.99436,                0.99321,                0.99184,                0.94838,                0.99436,                0.99321,                0.91036,                0.15138,                0.22099,                 0.1862,                 0.7736,             0.00038098,             0.00038098,             0.00038098
                   3707,                0.26152,                0.32471,                0.23752,                0.80037,                0.99436,                0.94551,                0.99328,                 0.9924,                0.99436,                0.94551,                0.99328,                0.90868,                0.15237,                0.22133,                0.18669,                0.77359,              0.0003807,              0.0003807,              0.0003807
                   3708,                0.26768,                 0.3124,                0.25202,                0.80726,                0.93711,                      1,                0.99317,                0.99193,                0.93711,                      1,                0.99317,                0.91068,                0.15374,                0.22207,                0.18724,                0.77365,             0.00038042,             0.00038042,             0.00038042
                   3709,                 0.2472,                0.33483,                0.24933,                0.79833,                0.93829,                      1,                0.99327,                 0.9924,                0.93829,                      1,                0.99327,                0.91191,                0.15486,                0.22266,                0.18757,                0.77356,             0.00038013,             0.00038013,             0.00038013
                   3710,                0.25852,                0.32738,                0.25358,                0.81206,                0.99531,                0.94454,                0.99328,                0.99157,                0.99531,                0.94454,                0.99328,                0.91182,                0.15534,                0.22248,                0.18784,                0.77347,             0.00037985,             0.00037985,             0.00037985
                   3711,                0.27423,                0.32171,                0.26129,                 0.8078,                0.94631,                0.98925,                0.99317,                 0.9915,                0.94631,                0.98925,                0.99317,                0.90853,                0.15559,                0.22179,                0.18789,                0.77329,             0.00037957,             0.00037957,             0.00037957
                   3712,                0.26644,                 0.3312,                0.25024,                0.80797,                0.99475,                0.94549,                0.99339,                0.99175,                0.99475,                0.94549,                0.99339,                0.90892,                0.15552,                0.22105,                0.18807,                0.77323,             0.00037929,             0.00037929,             0.00037929
                   3713,                0.25016,                0.32633,                0.24964,                0.79614,                0.94404,                0.98925,                0.99306,                 0.9919,                0.94404,                0.98925,                0.99306,                0.90869,                 0.1551,                0.22055,                0.18819,                0.77321,               0.000379,               0.000379,               0.000379
                   3714,                0.27511,                0.32865,                0.24511,                0.80455,                0.99548,                0.94462,                0.99343,                0.99151,                0.99548,                0.94462,                0.99343,                 0.9095,                0.15481,                0.22032,                 0.1877,                0.77315,             0.00037872,             0.00037872,             0.00037872
                   3715,                0.23951,                0.29849,                0.23468,                0.80579,                0.99532,                0.94438,                0.99323,                0.99173,                0.99532,                0.94438,                0.99323,                0.91089,                0.15469,                0.22007,                0.18748,                0.77295,             0.00037844,             0.00037844,             0.00037844
                   3716,                 0.2631,                0.33597,                0.25088,                0.79604,                      1,                0.94878,                0.99344,                0.99254,                      1,                0.94878,                0.99344,                0.91041,                 0.1542,                0.21979,                  0.187,                0.77281,             0.00037815,             0.00037815,             0.00037815
                   3717,                0.27953,                0.32929,                0.25194,                0.81705,                0.94849,                 0.9898,                0.99325,                0.99277,                0.94849,                 0.9898,                0.99325,                0.90946,                0.15342,                0.21946,                0.18656,                0.77271,             0.00037787,             0.00037787,             0.00037787
                   3718,                0.27287,                0.34195,                0.24491,                0.79869,                0.99456,                0.94552,                0.99348,                0.99301,                0.99456,                0.94552,                0.99348,                0.90905,                0.15255,                0.21918,                0.18661,                0.77269,             0.00037759,             0.00037759,             0.00037759
                   3719,                0.26692,                0.31764,                0.26947,                0.81978,                0.99499,                0.94492,                0.99343,                0.99296,                0.99499,                0.94492,                0.99343,                0.91032,                0.15154,                0.21889,                0.18575,                 0.7727,              0.0003773,              0.0003773,              0.0003773
