                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   3576,                 1.1607,                 1.3389,                0.56049,                0.79759,                0.93376,                 0.8491,                0.93467,                0.61798,                0.63326,                0.56002,                0.52451,                0.15003,                0.99119,                 1.1883,                  0.462,                0.77905,              0.0005847,              0.0005847,              0.0005847
                   3577,                 1.1114,                 1.1969,                0.53154,                0.79164,                0.93376,                 0.8491,                0.93467,                0.61798,                0.63326,                0.56002,                0.52451,                0.15003,                0.99119,                 1.1883,                  0.462,                0.77905,              0.0005843,              0.0005843,              0.0005843
                   3578,                 1.0831,                 1.3638,                0.54643,                0.78921,                0.92922,                 0.8491,                0.93408,                0.61312,                0.64158,                0.58054,                0.54901,                0.15511,                 1.0182,                 1.2085,                0.47084,                0.77977,              0.0005839,              0.0005839,              0.0005839
                   3579,                 1.0619,                 1.1096,                0.49443,                0.78358,                0.92922,                 0.8491,                0.93408,                0.61312,                0.64158,                0.58054,                0.54901,                0.15511,                 1.0182,                 1.2085,                0.47084,                0.77977,             0.00058351,             0.00058351,             0.00058351
                   3580,                 1.0904,                  1.243,                0.54873,                0.82024,                0.92623,                0.84839,                0.93359,                0.60564,                0.64859,                0.58612,                0.55143,                0.15769,                 1.0275,                 1.2162,                0.47682,                0.77976,             0.00058311,             0.00058311,             0.00058311
                   3581,                 1.0885,                 1.2066,                0.53473,                0.79158,                0.92623,                0.84839,                0.93359,                0.60564,                0.64859,                0.58612,                0.55143,                0.15769,                 1.0275,                 1.2162,                0.47682,                0.77976,             0.00058272,             0.00058272,             0.00058272
                   3582,                 1.1306,                 1.2447,                0.55005,                0.79304,                0.92209,                0.85296,                0.93453,                  0.608,                0.65196,                0.59234,                0.56089,                0.16561,                 1.0141,                 1.2024,                0.47296,                0.77896,             0.00058232,             0.00058232,             0.00058232
                   3583,                 1.0664,                 1.2276,                0.53597,                0.78852,                0.92209,                0.85296,                0.93453,                  0.608,                0.65196,                0.59234,                0.56089,                0.16561,                 1.0141,                 1.2024,                0.47296,                0.77896,             0.00058192,             0.00058192,             0.00058192
                   3584,                0.95653,                 1.3791,                0.49759,                0.78352,                0.92203,                0.85232,                0.93503,                0.61473,                0.65294,                0.58559,                 0.5711,                0.17279,                0.99448,                 1.1799,                0.46787,                0.77778,             0.00058153,             0.00058153,             0.00058153
                   3585,                0.99088,                 1.1581,                0.50398,                0.79287,                0.92203,                0.85232,                0.93503,                0.61473,                0.65294,                0.58559,                 0.5711,                0.17279,                0.99448,                 1.1799,                0.46787,                0.77778,             0.00058113,             0.00058113,             0.00058113
                   3586,                0.98716,                 1.1614,                 0.4963,                0.79594,                0.91958,                 0.8491,                0.93525,                0.61913,                0.65422,                 0.5838,                0.56214,                0.17422,                0.97816,                 1.1638,                0.46261,                0.77727,             0.00058074,             0.00058074,             0.00058074
                   3587,                 1.1133,                 1.2174,                  0.547,                0.78691,                0.91958,                 0.8491,                0.93525,                0.61913,                0.65422,                 0.5838,                0.56214,                0.17422,                0.97816,                 1.1638,                0.46261,                0.77727,             0.00058034,             0.00058034,             0.00058034
                   3588,                0.96928,                 1.2188,                 0.5056,                0.80762,                0.93773,                0.83784,                0.93603,                0.62213,                0.64912,                  0.575,                0.54486,                0.17221,                 0.9682,                 1.1536,                0.45831,                0.77675,             0.00057994,             0.00057994,             0.00057994
                   3589,                 1.0731,                 1.1464,                0.51952,                 0.7818,                0.93773,                0.83784,                0.93603,                0.62213,                0.64912,                  0.575,                0.54486,                0.17221,                 0.9682,                 1.1536,                0.45831,                0.77675,             0.00057955,             0.00057955,             0.00057955
                   3590,                 1.2086,                 1.2925,                0.56993,                0.77917,                0.93506,                0.83333,                0.93532,                0.62612,                0.65026,                0.57883,                0.55538,                0.17227,                 0.9622,                 1.1519,                0.45688,                0.77666,             0.00057915,             0.00057915,             0.00057915
                   3591,                0.98021,                 1.2127,                0.50696,                0.78045,                0.93506,                0.83333,                0.93532,                0.62612,                0.65026,                0.57883,                0.55538,                0.17227,                 0.9622,                 1.1519,                0.45688,                0.77666,             0.00057876,             0.00057876,             0.00057876
                   3592,                 1.0853,                 1.2853,                0.54323,                0.80988,                0.94854,                0.83108,                0.93571,                0.63045,                0.65292,                0.57207,                0.54655,                 0.1623,                0.95541,                 1.1563,                 0.4533,                0.77697,             0.00057836,             0.00057836,             0.00057836
                   3593,                 1.1983,                 1.4841,                0.58572,                0.77447,                0.94854,                0.83108,                0.93571,                0.63045,                0.65292,                0.57207,                0.54655,                 0.1623,                0.95541,                 1.1563,                 0.4533,                0.77697,             0.00057796,             0.00057796,             0.00057796
                   3594,                 1.1113,                 1.3386,                0.55044,                0.78037,                0.94833,                0.82666,                0.93579,                0.63091,                0.64867,                0.56982,                 0.5459,                0.15943,                0.95143,                 1.1641,                0.44967,                0.77691,             0.00057757,             0.00057757,             0.00057757
                   3595,                 1.0532,                 1.1567,                0.53856,                0.77838,                0.94833,                0.82666,                0.93579,                0.63091,                0.64867,                0.56982,                 0.5459,                0.15943,                0.95143,                 1.1641,                0.44967,                0.77691,             0.00057717,             0.00057717,             0.00057717
                   3596,                 1.0848,                 1.2059,                0.53264,                 0.7743,                0.94082,                0.82349,                0.93213,                0.62761,                0.64287,                0.56757,                0.54475,                0.15724,                0.95635,                 1.1777,                 0.4504,                0.77689,             0.00057678,             0.00057678,             0.00057678
                   3597,                 1.0943,                 1.2582,                0.51162,                0.79679,                0.94082,                0.82349,                0.93213,                0.62761,                0.64287,                0.56757,                0.54475,                0.15724,                0.95635,                 1.1777,                 0.4504,                0.77689,             0.00057638,             0.00057638,             0.00057638
                   3598,                 1.0224,                 1.1727,                0.48823,                0.79434,                0.93867,                0.82658,                0.93273,                0.62659,                0.64135,                0.56081,                0.54423,                0.15803,                0.96687,                 1.1996,                0.45553,                0.77687,             0.00057598,             0.00057598,             0.00057598
                   3599,                 1.1637,                 1.2118,                 0.5282,                0.79987,                0.93867,                0.82658,                0.93273,                0.62659,                0.64135,                0.56081,                0.54423,                0.15803,                0.96687,                 1.1996,                0.45553,                0.77687,             0.00057559,             0.00057559,             0.00057559
                   3600,                 1.0808,                 1.2549,                0.54341,                0.78431,                 0.9331,                0.82658,                0.93277,                0.62252,                0.64153,                0.56532,                0.54937,                0.16178,                0.97225,                 1.2157,                0.45686,                0.77704,             0.00057519,             0.00057519,             0.00057519
                   3601,                 1.0234,                 1.1302,                0.50578,                0.78077,                 0.9331,                0.82658,                0.93277,                0.62252,                0.64153,                0.56532,                0.54937,                0.16178,                0.97225,                 1.2157,                0.45686,                0.77704,              0.0005748,              0.0005748,              0.0005748
                   3602,                 1.0334,                 1.3134,                0.51359,                0.78684,                 0.9299,                 0.8366,                0.93352,                0.62131,                0.63737,                0.56212,                0.55035,                0.16284,                  0.972,                 1.2249,                0.45728,                0.77694,              0.0005744,              0.0005744,              0.0005744
                   3603,                0.93369,                0.98058,                0.47838,                0.77851,                 0.9299,                 0.8366,                0.93352,                0.62131,                0.63737,                0.56212,                0.55035,                0.16284,                  0.972,                 1.2249,                0.45728,                0.77694,               0.000574,               0.000574,               0.000574
                   3604,                 1.0957,                 1.3574,                0.55332,                0.77934,                 0.9235,                 0.8428,                0.93502,                0.62363,                0.63055,                0.56081,                0.55444,                0.17189,                 0.9741,                 1.2259,                0.45965,                0.77676,             0.00057361,             0.00057361,             0.00057361
                   3605,                 1.2563,                 1.4044,                0.62213,                 0.7956,                 0.9235,                 0.8428,                0.93502,                0.62363,                0.63055,                0.56081,                0.55444,                0.17189,                 0.9741,                 1.2259,                0.45965,                0.77676,             0.00057321,             0.00057321,             0.00057321
                   3606,                0.98142,                 1.5604,                0.51222,                0.79786,                0.91969,                0.85117,                0.93539,                0.62456,                 0.6288,                0.56532,                 0.5659,                0.18244,                0.98335,                 1.2265,                0.46209,                0.77668,             0.00057282,             0.00057282,             0.00057282
                   3607,                 1.0134,                 1.1621,                0.50176,                0.79201,                0.91969,                0.85117,                0.93539,                0.62456,                 0.6288,                0.56532,                 0.5659,                0.18244,                0.98335,                 1.2265,                0.46209,                0.77668,             0.00057242,             0.00057242,             0.00057242
                   3608,                 1.0193,                 1.2065,                0.49316,                0.79655,                0.91987,                0.85324,                0.93552,                0.62568,                0.62476,                0.56757,                0.56993,                0.18461,                0.98827,                 1.2267,                 0.4635,                0.77664,             0.00057202,             0.00057202,             0.00057202
                   3609,                 1.1012,                 1.0121,                0.52255,                0.79205,                0.91987,                0.85324,                0.93552,                0.62568,                0.62476,                0.56757,                0.56993,                0.18461,                0.98827,                 1.2267,                 0.4635,                0.77664,             0.00057163,             0.00057163,             0.00057163
                   3610,                  1.042,                 1.1728,                0.51054,                0.79255,                0.91991,                0.85368,                0.93543,                0.62864,                0.62107,                0.57207,                0.56644,                0.18261,                 0.9826,                 1.2197,                0.46133,                0.77673,             0.00057123,             0.00057123,             0.00057123
                   3611,                 1.0133,                 1.0457,                0.52332,                 0.7915,                0.91991,                0.85368,                0.93543,                0.62864,                0.62107,                0.57207,                0.56644,                0.18261,                 0.9826,                 1.2197,                0.46133,                0.77673,             0.00057084,             0.00057084,             0.00057084
                   3612,                 1.0601,                 1.2582,                0.52709,                 0.7981,                 0.9158,                0.85586,                0.93751,                0.63427,                0.62395,                0.57207,                 0.5677,                0.18109,                0.97044,                  1.218,                0.45593,                0.77711,             0.00057044,             0.00057044,             0.00057044
                   3613,                 1.0489,                 1.4836,                0.52333,                0.76969,                 0.9158,                0.85586,                0.93751,                0.63427,                0.62395,                0.57207,                 0.5677,                0.18109,                0.97044,                  1.218,                0.45593,                0.77711,             0.00057004,             0.00057004,             0.00057004
                   3614,                0.98617,                 1.1086,                 0.4829,                0.78025,                0.92173,                0.84871,                0.93823,                0.63884,                0.63242,                0.57739,                0.57177,                0.18017,                0.95839,                  1.219,                 0.4489,                0.77757,             0.00056965,             0.00056965,             0.00056965
                   3615,                 1.1598,                 1.3252,                0.56188,                0.79193,                0.92173,                0.84871,                0.93823,                0.63884,                0.63242,                0.57739,                0.57177,                0.18017,                0.95839,                  1.219,                 0.4489,                0.77757,             0.00056925,             0.00056925,             0.00056925
                   3616,                 1.0917,                 1.3028,                0.52441,                0.79654,                0.96016,                0.81411,                0.93621,                0.63955,                0.63803,                0.57658,                0.57362,                 0.1809,                0.95432,                  1.224,                0.44815,                0.77761,             0.00056886,             0.00056886,             0.00056886
                   3617,                 1.1661,                 1.4017,                0.55175,                0.79819,                0.96016,                0.81411,                0.93621,                0.63955,                0.63803,                0.57658,                0.57362,                 0.1809,                0.95432,                  1.224,                0.44815,                0.77761,             0.00056846,             0.00056846,             0.00056846
                   3618,                 1.0174,                 1.1045,                0.50353,                0.79628,                0.96136,                0.81306,                0.93541,                0.63769,                0.62924,                0.56757,                0.56177,                0.17559,                0.96025,                 1.2307,                0.45023,                0.77789,             0.00056806,             0.00056806,             0.00056806
                   3619,                 1.1198,                 1.5434,                0.53332,                0.79408,                0.96136,                0.81306,                0.93541,                0.63769,                0.62924,                0.56757,                0.56177,                0.17559,                0.96025,                 1.2307,                0.45023,                0.77789,             0.00056767,             0.00056767,             0.00056767
                   3620,                 1.1325,                  1.342,                0.54324,                0.80452,                0.96273,                0.81444,                0.93609,                0.63637,                0.62226,                0.57658,                0.56098,                0.17459,                0.96766,                 1.2316,                0.45079,                0.77774,             0.00056727,             0.00056727,             0.00056727
                   3621,                 1.0491,                 1.4902,                0.53711,                0.80213,                0.96273,                0.81444,                0.93609,                0.63637,                0.62226,                0.57658,                0.56098,                0.17459,                0.96766,                 1.2316,                0.45079,                0.77774,             0.00056688,             0.00056688,             0.00056688
                   3622,                0.96654,                 1.0989,                0.48463,                 0.7832,                0.96019,                0.81487,                0.93569,                0.63326,                0.62141,                0.57658,                0.56978,                 0.1811,                0.97132,                 1.2233,                0.45051,                0.77735,             0.00056648,             0.00056648,             0.00056648
                   3623,                 1.0566,                  1.247,                0.54781,                0.77887,                0.96019,                0.81487,                0.93569,                0.63326,                0.62141,                0.57658,                0.56978,                 0.1811,                0.97132,                 1.2233,                0.45051,                0.77735,             0.00056608,             0.00056608,             0.00056608
                   3624,                 1.0401,                 1.3103,                0.50882,                0.80572,                0.96259,                 0.8113,                  0.936,                0.63143,                 0.6264,                0.59234,                0.58464,                0.18706,                0.97385,                 1.2145,                0.45054,                0.77708,             0.00056569,             0.00056569,             0.00056569
                   3625,                  1.099,                 1.2487,                0.53287,                0.79615,                0.96259,                 0.8113,                  0.936,                0.63143,                 0.6264,                0.59234,                0.58464,                0.18706,                0.97385,                 1.2145,                0.45054,                0.77708,             0.00056529,             0.00056529,             0.00056529
                   3626,                0.93134,                 1.3413,                0.46266,                0.78175,                0.95767,                0.81306,                0.93626,                 0.6296,                0.62473,                0.59685,                0.59461,                0.19262,                0.97563,                 1.1971,                0.45085,                0.77645,              0.0005649,              0.0005649,              0.0005649
                   3627,                 1.2217,                 1.4643,                0.57815,                0.78866,                0.95767,                0.81306,                0.93626,                 0.6296,                0.62473,                0.59685,                0.59461,                0.19262,                0.97563,                 1.1971,                0.45085,                0.77645,              0.0005645,              0.0005645,              0.0005645
                   3628,                 1.2579,                 1.2658,                 0.5918,                0.81026,                 0.9087,                0.85183,                0.93743,                0.62639,                0.62241,                0.59234,                0.58002,                0.18758,                0.97829,                 1.1724,                0.45514,                0.77562,              0.0005641,              0.0005641,              0.0005641
                   3629,                 1.2134,                 1.5081,                0.56133,                0.78606,                 0.9087,                0.85183,                0.93743,                0.62639,                0.62241,                0.59234,                0.58002,                0.18758,                0.97829,                 1.1724,                0.45514,                0.77562,             0.00056371,             0.00056371,             0.00056371
                   3630,                 1.0723,                 1.1478,                0.54583,                0.79324,                0.91134,                 0.8491,                0.93677,                0.62576,                0.61499,                0.59009,                0.56828,                0.18698,                0.98074,                 1.1593,                0.46016,                0.77529,             0.00056331,             0.00056331,             0.00056331
                   3631,                 1.0819,                 1.0674,                0.52355,                0.78554,                0.91134,                 0.8491,                0.93677,                0.62576,                0.61499,                0.59009,                0.56828,                0.18698,                0.98074,                 1.1593,                0.46016,                0.77529,             0.00056292,             0.00056292,             0.00056292
                   3632,                 1.1305,                 1.2422,                0.52428,                0.78635,                0.91419,                0.84685,                0.93594,                0.62782,                0.62345,                0.57432,                 0.5653,                0.18368,                0.97817,                 1.1588,                0.46397,                0.77503,             0.00056252,             0.00056252,             0.00056252
                   3633,                 1.0801,                 1.4533,                 0.5776,                 0.7892,                0.91419,                0.84685,                0.93594,                0.62782,                0.62345,                0.57432,                 0.5653,                0.18368,                0.97817,                 1.1588,                0.46397,                0.77503,             0.00056212,             0.00056212,             0.00056212
                   3634,                 1.1993,                 1.2437,                0.58645,                0.80563,                 0.9149,                0.84744,                0.93473,                0.62935,                0.61938,                0.56809,                0.55347,                0.17816,                0.97832,                 1.1747,                0.46734,                 0.7751,             0.00056173,             0.00056173,             0.00056173
                   3635,                 1.1767,                 1.3066,                0.56797,                  0.795,                 0.9149,                0.84744,                0.93473,                0.62935,                0.61938,                0.56809,                0.55347,                0.17816,                0.97832,                 1.1747,                0.46734,                 0.7751,             0.00056133,             0.00056133,             0.00056133
                   3636,                 1.1901,                 1.3177,                0.56821,                0.79078,                0.91261,                0.84234,                0.93283,                0.62646,                 0.6283,                0.56982,                0.54982,                0.17148,                 0.9829,                 1.1946,                0.46517,                0.77618,             0.00056094,             0.00056094,             0.00056094
                   3637,                 1.1373,                 1.3633,                0.58357,                0.77896,                0.91261,                0.84234,                0.93283,                0.62646,                 0.6283,                0.56982,                0.54982,                0.17148,                 0.9829,                 1.1946,                0.46517,                0.77618,             0.00056054,             0.00056054,             0.00056054
                   3638,                 1.1497,                 1.2755,                0.56679,                0.78708,                0.90719,                0.83662,                0.93173,                0.62481,                0.61864,                0.56982,                0.53904,                0.16865,                0.98587,                  1.205,                 0.4621,                0.77725,             0.00056014,             0.00056014,             0.00056014
                   3639,                 1.0192,                 1.2158,                0.50439,                0.79448,                0.90719,                0.83662,                0.93173,                0.62481,                0.61864,                0.56982,                0.53904,                0.16865,                0.98587,                  1.205,                 0.4621,                0.77725,             0.00055975,             0.00055975,             0.00055975
                   3640,                 1.0553,                  1.162,                0.50382,                0.77744,                0.90227,                0.85135,                0.93059,                0.62285,                0.63505,                0.56982,                0.54273,                0.16937,                0.98803,                 1.1982,                0.46183,                0.77772,             0.00055935,             0.00055935,             0.00055935
                   3641,                 1.0115,                 1.0818,                0.51763,                0.80141,                0.90227,                0.85135,                0.93059,                0.62285,                0.63505,                0.56982,                0.54273,                0.16937,                0.98803,                 1.1982,                0.46183,                0.77772,             0.00055896,             0.00055896,             0.00055896
                   3642,                 1.0646,                0.99823,                0.49975,                0.79479,                 0.9015,                0.84517,                0.92928,                0.62007,                0.62753,                0.56532,                 0.5328,                0.16407,                0.98811,                 1.1858,                0.46271,                 0.7774,             0.00055856,             0.00055856,             0.00055856
                   3643,                 1.1266,                  1.375,                0.53843,                  0.793,                 0.9015,                0.84517,                0.92928,                0.62007,                0.62753,                0.56532,                 0.5328,                0.16407,                0.98811,                 1.1858,                0.46271,                 0.7774,             0.00055816,             0.00055816,             0.00055816
                   3644,                0.96487,                 1.1559,                0.49522,                0.78844,                0.89942,                0.84586,                0.92823,                0.61805,                0.62322,                0.57744,                0.53658,                0.16209,                0.98419,                 1.1749,                 0.4622,                0.77708,             0.00055777,             0.00055777,             0.00055777
                   3645,                 1.1487,                 1.2582,                0.55701,                0.78855,                0.89942,                0.84586,                0.92823,                0.61805,                0.62322,                0.57744,                0.53658,                0.16209,                0.98419,                 1.1749,                 0.4622,                0.77708,             0.00055737,             0.00055737,             0.00055737
                   3646,                 1.0534,                 1.1856,                0.53534,                0.80053,                0.90348,                0.84329,                0.92776,                 0.6161,                0.63106,                0.58559,                0.54945,                0.16285,                0.98007,                 1.1665,                0.46093,                 0.7769,             0.00055698,             0.00055698,             0.00055698
                   3647,                  1.022,                 1.1318,                0.50412,                0.79481,                0.90348,                0.84329,                0.92776,                 0.6161,                0.63106,                0.58559,                0.54945,                0.16285,                0.98007,                 1.1665,                0.46093,                 0.7769,             0.00055658,             0.00055658,             0.00055658
                   3648,                 1.0843,                 1.3366,                0.54489,                0.78603,                0.90833,                0.84234,                0.92815,                0.61416,                0.63812,                0.59177,                0.55959,                0.17276,                0.97717,                 1.1633,                0.46005,                0.77648,             0.00055618,             0.00055618,             0.00055618
                   3649,                  1.169,                  1.283,                 0.5286,                0.78878,                0.90833,                0.84234,                0.92815,                0.61416,                0.63812,                0.59177,                0.55959,                0.17276,                0.97717,                 1.1633,                0.46005,                0.77648,             0.00055579,             0.00055579,             0.00055579
                   3650,                 1.0872,                 1.2323,                0.53875,                0.77698,                0.90578,                0.84234,                0.92936,                 0.6173,                0.63859,                0.59297,                0.56357,                0.17694,                0.96893,                 1.1679,                0.45808,                0.77582,             0.00055539,             0.00055539,             0.00055539
                   3651,                  1.055,                  1.295,                0.53086,                0.78715,                0.90578,                0.84234,                0.92936,                 0.6173,                0.63859,                0.59297,                0.56357,                0.17694,                0.96893,                 1.1679,                0.45808,                0.77582,               0.000555,               0.000555,               0.000555
                   3652,                 1.0807,                 1.2278,                0.53229,                 0.7951,                0.90748,                0.84685,                0.92909,                0.61938,                0.64199,                 0.5991,                0.56614,                  0.178,                0.95579,                   1.18,                0.45721,                0.77506,              0.0005546,              0.0005546,              0.0005546
                   3653,                 1.1094,                 1.4965,                0.54588,                0.78111,                0.90748,                0.84685,                0.92909,                0.61938,                0.64199,                 0.5991,                0.56614,                  0.178,                0.95579,                   1.18,                0.45721,                0.77506,              0.0005542,              0.0005542,              0.0005542
                   3654,                 1.0582,                 1.3139,                0.52526,                0.78921,                0.91211,                0.84148,                0.92979,                0.62636,                 0.6413,                0.59191,                0.56288,                0.17494,                0.94351,                 1.2017,                0.45083,                0.77478,             0.00055381,             0.00055381,             0.00055381
                   3655,                 1.0809,                 1.3472,                0.51102,                0.79256,                0.91211,                0.84148,                0.92979,                0.62636,                 0.6413,                0.59191,                0.56288,                0.17494,                0.94351,                 1.2017,                0.45083,                0.77478,             0.00055341,             0.00055341,             0.00055341
                   3656,                 1.2104,                 1.2385,                0.58531,                0.77179,                0.91424,                0.84036,                 0.9308,                0.63173,                0.63633,                0.58718,                0.54948,                0.16976,                0.93714,                 1.2332,                0.44486,                0.77531,             0.00055302,             0.00055302,             0.00055302
                   3657,                 1.0515,                 1.3009,                0.51801,                0.79889,                0.91424,                0.84036,                 0.9308,                0.63173,                0.63633,                0.58718,                0.54948,                0.16976,                0.93714,                 1.2332,                0.44486,                0.77531,             0.00055262,             0.00055262,             0.00055262
                   3658,                 1.0361,                 1.3774,                0.49755,                0.79594,                0.91778,                0.84234,                 0.9316,                0.63446,                0.62173,                0.57207,                0.53979,                0.16481,                0.93774,                 1.2618,                0.44335,                0.77604,             0.00055222,             0.00055222,             0.00055222
                   3659,                 1.0938,                 1.1845,                0.53357,                 0.7951,                0.91778,                0.84234,                 0.9316,                0.63446,                0.62173,                0.57207,                0.53979,                0.16481,                0.93774,                 1.2618,                0.44335,                0.77604,             0.00055183,             0.00055183,             0.00055183
                   3660,                 1.1048,                 1.2599,                0.54696,                0.78991,                0.92334,                0.84685,                0.93429,                0.63793,                0.60563,                0.55686,                0.52114,                0.15827,                0.93887,                  1.273,                0.44368,                0.77637,             0.00055143,             0.00055143,             0.00055143
                   3661,                 1.1571,                 1.5927,                0.56563,                0.77878,                0.92334,                0.84685,                0.93429,                0.63793,                0.60563,                0.55686,                0.52114,                0.15827,                0.93887,                  1.273,                0.44368,                0.77637,             0.00055104,             0.00055104,             0.00055104
                   3662,                 1.1466,                 1.2942,                0.57052,                0.78572,                0.92848,                0.84459,                0.93509,                0.64079,                0.60774,                0.55856,                0.52834,                0.15881,                0.94144,                 1.2735,                0.44455,                0.77671,             0.00055064,             0.00055064,             0.00055064
                   3663,                 1.0795,                 1.5945,                0.53573,                0.79014,                0.92848,                0.84459,                0.93509,                0.64079,                0.60774,                0.55856,                0.52834,                0.15881,                0.94144,                 1.2735,                0.44455,                0.77671,             0.00055024,             0.00055024,             0.00055024
                   3664,                 1.0912,                 1.2037,                0.53895,                0.78309,                0.92849,                0.84806,                0.93591,                0.64234,                0.59347,                 0.5473,                0.50295,                0.15843,                0.94484,                 1.2596,                 0.4444,                0.77677,             0.00054985,             0.00054985,             0.00054985
                   3665,                 1.0558,                 1.2917,                0.52621,                0.79859,                0.92849,                0.84806,                0.93591,                0.64234,                0.59347,                 0.5473,                0.50295,                0.15843,                0.94484,                 1.2596,                 0.4444,                0.77677,             0.00054945,             0.00054945,             0.00054945
                   3666,                   1.03,                0.97049,                0.49975,                0.78541,                0.92733,                0.84459,                0.93713,                0.64008,                 0.6033,                0.55405,                0.51517,                0.16373,                 0.9549,                 1.2493,                0.44718,                0.77689,             0.00054906,             0.00054906,             0.00054906
                   3667,                 1.1871,                 1.3781,                0.55997,                 0.7877,                0.92733,                0.84459,                0.93713,                0.64008,                 0.6033,                0.55405,                0.51517,                0.16373,                 0.9549,                 1.2493,                0.44718,                0.77689,             0.00054866,             0.00054866,             0.00054866
                   3668,                0.90031,                 1.0758,                0.44348,                 0.7965,                0.93049,                 0.8442,                  0.938,                0.63713,                0.62281,                0.56757,                0.53308,                0.17176,                0.96556,                 1.2368,                0.44994,                0.77721,             0.00054826,             0.00054826,             0.00054826
                   3669,                 1.1269,                 1.3146,                0.54932,                0.78562,                0.93049,                 0.8442,                  0.938,                0.63713,                0.62281,                0.56757,                0.53308,                0.17176,                0.96556,                 1.2368,                0.44994,                0.77721,             0.00054787,             0.00054787,             0.00054787
